#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.4890  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2738  -23.6506  -23.4605  -23.2273  -23.2187   -6.9030   -6.4421   -6.1373   -5.7374   -5.5377   -5.2048   -5.0826   -4.9939   -4.7660   -4.6236   -4.0446   -3.8689   -2.6561   -2.4788   -2.2274   -1.0347   -0.8696    3.7439    4.0531    4.4961    4.5236    5.1754    5.3847    5.7599    8.7095    9.5895   11.1140   11.3712   12.7320   14.7801   15.1020   15.1829   16.4628   17.1178   17.6533   18.8867   18.9350   20.9140
  0.5112  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2738  -23.6384  -23.4732  -23.2268  -23.2190   -6.8821   -6.4350   -6.1380   -5.7597   -5.5093   -5.2034   -5.0870   -4.9786   -4.8058   -4.6423   -4.0415   -3.8859   -2.6542   -2.4772   -2.2260   -1.0251   -0.8682    3.8128    4.0912    4.4952    4.5222    5.1486    5.3841    5.6671    8.7823    9.5502   11.0757   11.3337   12.8829   14.6892   15.1172   15.2629   16.4638   16.9598   17.7110   18.7870   19.0466   20.8349
  0.5335  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2738  -23.6261  -23.4860  -23.2264  -23.2193   -6.8636   -6.4277   -6.1386   -5.7816   -5.4786   -5.2022   -5.0962   -4.9638   -4.8396   -4.6600   -4.0369   -3.9024   -2.6527   -2.4758   -2.2247   -1.0167   -0.8669    3.8624    4.1476    4.4943    4.5210    5.1125    5.3835    5.5865    8.8555    9.5063   11.0418   11.3016   13.0371   14.5733   15.1305   15.3566   16.4647   16.8077   17.7706   18.6913   19.1747   20.7407
  0.5557  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2738  -23.6139  -23.4989  -23.2261  -23.2196   -6.8479   -6.4208   -6.1391   -5.8016   -5.4469   -5.2012   -5.1108   -4.9500   -4.8663   -4.6762   -4.0311   -3.9182   -2.6513   -2.4746   -2.2237   -1.0098   -0.8659    3.8936    4.2202    4.4936    4.5200    5.0649    5.3830    5.5213    8.9282    9.4579   11.0129   11.2752   13.1936   14.4420   15.1415   15.4562   16.4653   16.6632   17.8312   18.6007   19.3145   20.6312
  0.5779  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2738  -23.6018  -23.5115  -23.2259  -23.2198   -6.8354   -6.4146   -6.1396   -5.8185   -5.4159   -5.2004   -5.1299   -4.9379   -4.8855   -4.6903   -4.0243   -3.9329   -2.6503   -2.4737   -2.2229   -1.0043   -0.8651    3.9120    4.3007    4.4930    4.5192    5.0069    5.3826    5.4735    9.0000    9.4056   10.9898   11.2548   13.3516   14.3004   15.1504   15.5565   16.4658   16.5290   17.8911   18.5174   19.4612   20.5091
  0.6002  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2738  -23.5904  -23.5231  -23.2257  -23.2199   -6.8263   -6.4096   -6.1399   -5.8314   -5.3879   -5.1999   -5.1506   -4.9281   -4.8979   -4.7014   -4.0171   -3.9458   -2.6496   -2.4731   -2.2224   -1.0004   -0.8645    3.9224    4.3790    4.4925    4.5186    4.9447    5.3824    5.4423    9.0693    9.3502   10.9730   11.2403   13.5099   14.1525   15.1567   15.6507   16.4111   16.4662   17.9463   18.4452   19.6065   20.3811
  0.6224  -49.3613  -49.2974  -49.2921  -44.3421  -44.2814  -44.2738  -23.5811  -23.5327  -23.2257  -23.2201   -6.8208   -6.4064   -6.1401   -5.8394   -5.3669   -5.1996   -5.1679   -4.9218   -4.9047   -4.7086   -4.0108   -3.9555   -2.6491   -2.4727   -2.2220   -0.9980   -0.8642    3.9278    4.4414    4.4920    4.5182    4.8914    5.3822    5.4250    9.1327    9.2952   10.9627   11.2316   13.6652   14.0028   15.1606   15.7250   16.3226   16.4664   17.9890   18.3923   19.7332   20.2644
  0.6446  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2738  -23.5769  -23.5368  -23.2256  -23.2201   -6.8190   -6.4053   -6.1401   -5.8422   -5.3587   -5.1994   -5.1749   -4.9195   -4.9068   -4.7111   -4.0081   -3.9593   -2.6490   -2.4726   -2.2219   -0.9972   -0.8640    3.9295    4.4673    4.4914    4.5181    4.8690    5.3821    5.4195    9.1687    9.2621   10.9593   11.2288   13.7773   13.8924   15.1619   15.7554   16.2876   16.4665   18.0060   18.3719   19.7925   20.2086
  0.6446  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2738  -23.5769  -23.5368  -23.2256  -23.2201   -6.8190   -6.4053   -6.1401   -5.8422   -5.3587   -5.1994   -5.1749   -4.9195   -4.9068   -4.7111   -4.0081   -3.9593   -2.6490   -2.4726   -2.2219   -0.9972   -0.8640    3.9295    4.4673    4.4914    4.5181    4.8690    5.3821    5.4195    9.1687    9.2621   10.9593   11.2288   13.7773   13.8924   15.1619   15.7554   16.2876   16.4665   18.0060   18.3719   19.7925   20.2086
  0.6641  -49.3613  -49.2974  -49.2921  -44.3421  -44.2814  -44.2738  -23.5773  -23.5360  -23.2257  -23.2201   -6.8189   -6.4050   -6.1396   -5.8423   -5.3604   -5.2000   -5.1753   -4.9236   -4.9013   -4.7117   -4.0079   -3.9594   -2.6485   -2.4724   -2.2221   -0.9973   -0.8650    3.9301    4.4651    4.4914    4.5181    4.8718    5.3826    5.4214    9.1667    9.2644   10.9618   11.2295   13.7561   13.9092   15.1497   15.7656   16.2376   16.5163   18.0033   18.3662   19.7866   20.2163
  0.6836  -49.3613  -49.2974  -49.2921  -44.3421  -44.2813  -44.2739  -23.5785  -23.5340  -23.2259  -23.2201   -6.8188   -6.4042   -6.1382   -5.8427   -5.3652   -5.2020   -5.1766   -4.9296   -4.8908   -4.7135   -4.0075   -3.9594   -2.6470   -2.4718   -2.2226   -0.9977   -0.8678    3.9318    4.4590    4.4911    4.5179    4.8799    5.3839    5.4275    9.1611    9.2710   10.9694   11.2319   13.7108   13.9407   15.1172   15.7889   16.1518   16.6044   17.9961   18.3493   19.7709   20.2379
  0.7030  -49.3613  -49.2974  -49.2922  -44.3421  -44.2813  -44.2740  -23.5802  -23.5309  -23.2263  -23.2202   -6.8186   -6.4028   -6.1358   -5.8432   -5.3730   -5.2056   -5.1783   -4.9351   -4.8785   -4.7161   -4.0069   -3.9595   -2.6445   -2.4709   -2.2234   -0.9983   -0.8725    3.9347    4.4496    4.4905    4.5174    4.8925    5.3854    5.4383    9.1530    9.2810   10.9819   11.2360   13.6569   13.9702   15.0731   15.8020   16.0817   16.6933   17.9861   18.3221   19.7488   20.2692
  0.7225  -49.3612  -49.2974  -49.2923  -44.3421  -44.2813  -44.2742  -23.5823  -23.5269  -23.2270  -23.2203   -6.8182   -6.4009   -6.1325   -5.8440   -5.3832   -5.2109   -5.1806   -4.9398   -4.8654   -4.7191   -4.0063   -3.9594   -2.6410   -2.4696   -2.2246   -0.9991   -0.8790    3.9387    4.4381    4.4896    4.5166    4.9087    5.3866    5.4545    9.1430    9.2936   10.9989   11.2420   13.5991   13.9913   15.0261   15.7689   16.0629   16.7727   17.9764   18.2862   19.7243   20.3061
  0.7420  -49.3612  -49.2974  -49.2925  -44.3420  -44.2813  -44.2744  -23.5845  -23.5222  -23.2276  -23.2204   -6.8177   -6.3985   -6.1285   -5.8451   -5.3953   -5.2180   -5.1835   -4.9438   -4.8523   -4.7215   -4.0060   -3.9591   -2.6367   -2.4679   -2.2261   -1.0001   -0.8872    3.9438    4.4252    4.4883    4.5155    4.9274    5.3877    5.4763    9.1318    9.3085   11.0200   11.2501   13.5391   14.0001   14.9832   15.6888   16.0933   16.8374   17.9699   18.2445   19.7003   20.3450
  0.7615  -49.3612  -49.2974  -49.2926  -44.3420  -44.2813  -44.2746  -23.5866  -23.5171  -23.2285  -23.2206   -6.8171   -6.3957   -6.1237   -5.8463   -5.4090   -5.2265   -5.1872   -4.9473   -4.8409   -4.7218   -4.0062   -3.9584   -2.6316   -2.4659   -2.2280   -1.0014   -0.8969    3.9500    4.4116    4.4868    4.5139    4.9476    5.3885    5.5038    9.1198    9.3252   11.0443   11.2605   13.4776   13.9939   14.9485   15.5894   16.1426   16.8831   17.9675   18.2022   19.6790   20.3831
  0.7809  -49.3611  -49.2974  -49.2928  -44.3419  -44.2813  -44.2749  -23.5887  -23.5117  -23.2294  -23.2207   -6.8162   -6.3925   -6.1182   -5.8477   -5.4237   -5.2361   -5.1921   -4.9504   -4.8328   -4.7183   -4.0072   -3.9573   -2.6258   -2.4636   -2.2302   -1.0030   -0.9081    3.9572    4.3980    4.4849    4.5121    4.9686    5.3892    5.5370    9.1071    9.3437   11.0711   11.2738   13.4153   13.9717   14.9232   15.4859   16.1934   16.9079   17.9630   18.1705   19.6621   20.4186
  0.8004  -49.3611  -49.2974  -49.2931  -44.3419  -44.2812  -44.2752  -23.5906  -23.5059  -23.2304  -23.2209   -6.8152   -6.3888   -6.1123   -5.8493   -5.4391   -5.2465   -5.1984   -4.9531   -4.8295   -4.7096   -4.0092   -3.9557   -2.6194   -2.4609   -2.2328   -1.0048   -0.9206    3.9655    4.3850    4.4827    4.5099    4.9898    5.3899    5.5759    9.0940    9.3639   11.0991   11.2906   13.3523   13.9342   14.9048   15.3863   16.2374   16.9133   17.9416   18.1667   19.6513   20.4501
  0.8199  -49.3611  -49.2973  -49.2933  -44.3418  -44.2812  -44.2756  -23.5923  -23.4999  -23.2317  -23.2213   -6.8138   -6.3848   -6.1061   -5.8510   -5.4549   -5.2574   -5.2064   -4.9557   -4.8309   -4.6957   -4.0121   -3.9539   -2.6125   -2.4579   -2.2357   -1.0069   -0.9340    3.9747    4.3727    4.4803    4.5073    5.0107    5.3906    5.6203    9.0805    9.3858   11.1271   11.3114   13.2890   13.8835   14.8862   15.2979   16.2681   16.9040   17.8975   18.1962   19.6481   20.4770
  0.8393  -49.3610  -49.2973  -49.2936  -44.3417  -44.2812  -44.2760  -23.5936  -23.4936  -23.2330  -23.2216   -6.8122   -6.3805   -6.0997   -5.8528   -5.4709   -5.2684   -5.2162   -4.9580   -4.8358   -4.6778   -4.0159   -3.9519   -2.6053   -2.4546   -2.2391   -1.0096   -0.9481    3.9848    4.3616    4.4775    4.5045    5.0313    5.3915    5.6702    9.0668    9.4094   11.1540   11.3368   13.2258   13.8228   14.8561   15.2302   16.2805   16.8870   17.8397   18.2479   19.6542   20.4989
  0.8588  -49.3610  -49.2973  -49.2939  -44.3416  -44.2812  -44.2765  -23.5947  -23.4871  -23.2344  -23.2220   -6.8102   -6.3760   -6.0934   -5.8547   -5.4867   -5.2795   -5.2279   -4.9601   -4.8431   -4.6571   -4.0206   -3.9499   -2.5977   -2.4510   -2.2428   -1.0132   -0.9623    3.9958    4.3519    4.4744    4.5013    5.0513    5.3925    5.7251    9.0531    9.4345   11.1789   11.3668   13.1630   13.7552   14.8044   15.1907   16.2705   16.8687   17.7771   18.3104   19.6712   20.5161
  0.8783  -49.3609  -49.2973  -49.2943  -44.3415  -44.2811  -44.2770  -23.5955  -23.4806  -23.2359  -23.2224   -6.8078   -6.3711   -6.0874   -5.8567   -5.5023   -5.2902   -5.2415   -4.9621   -4.8515   -4.6346   -4.0260   -3.9482   -2.5901   -2.4471   -2.2469   -1.0186   -0.9755    4.0076    4.3436    4.4711    4.4979    5.0708    5.3937    5.7849    9.0394    9.4612   11.2015   11.4006   13.1012   13.6834   14.7306   15.1768   16.2373   16.8526   17.7148   18.3763   19.7006   20.5289
  0.8978  -49.3609  -49.2973  -49.2946  -44.3414  -44.2811  -44.2775  -23.5959  -23.4739  -23.2375  -23.2229   -6.8051   -6.3661   -6.0819   -5.8587   -5.5174   -5.3005   -5.2568   -4.9638   -4.8605   -4.6112   -4.0322   -3.9469   -2.5824   -2.4429   -2.2515   -1.0269   -0.9863    4.0202    4.3370    4.4675    4.4942    5.0899    5.3953    5.8491    9.0258    9.4894   11.2218   11.4368   13.0411   13.6096   14.6423   15.1782   16.1835   16.8389   17.6560   18.4410   19.7433   20.5381
  0.9172  -49.3608  -49.2972  -49.2950  -44.3413  -44.2811  -44.2781  -23.5959  -23.4671  -23.2392  -23.2234   -6.8020   -6.3608   -6.0771   -5.8607   -5.5320   -5.3103   -5.2737   -4.9655   -4.8696   -4.5873   -4.0390   -3.9460   -2.5748   -2.4385   -2.2565   -1.0390   -0.9938    4.0335    4.3320    4.4636    4.4903    5.1085    5.3973    5.9176    9.0123    9.5190   11.2401   11.4736   12.9837   13.5354   14.5469   15.1851   16.1139   16.8256   17.6026   18.5018   19.7997   20.5446
  0.9367  -49.3607  -49.2972  -49.2955  -44.3412  -44.2810  -44.2787  -23.5957  -23.4603  -23.2410  -23.2240   -6.7984   -6.3554   -6.0732   -5.8628   -5.5458   -5.3201   -5.2913   -4.9670   -4.8785   -4.5633   -4.0464   -3.9458   -2.5675   -2.4337   -2.2619   -1.0542   -0.9984    4.0473    4.3287    4.4594    4.4861    5.1268    5.3999    5.9899    8.9991    9.5499   11.2568   11.5092   12.9305   13.4621   14.4488   15.1901   16.0338   16.8106   17.5555   18.5574   19.8693   20.5492
  0.9562  -49.3607  -49.2972  -49.2959  -44.3411  -44.2810  -44.2793  -23.5952  -23.4535  -23.2429  -23.2247   -6.7944   -6.3498   -6.0706   -5.8648   -5.5590   -5.3318   -5.3074   -4.9684   -4.8870   -4.5395   -4.0544   -3.9462   -2.5604   -2.4287   -2.2678   -1.0711   -1.0012    4.0618    4.3273    4.4550    4.4816    5.1447    5.4031    6.0659    8.9862    9.5820   11.2716   11.5416   12.8829   13.3906   14.3504   15.1882   15.9478   16.7935   17.5148   18.6076   19.9506   20.5529
  0.9757  -49.3606  -49.2971  -49.2964  -44.3410  -44.2810  -44.2799  -23.5943  -23.4465  -23.2449  -23.2254   -6.7900   -6.3440   -6.0692   -5.8669   -5.5713   -5.3485   -5.3183   -4.9698   -4.8949   -4.5162   -4.0629   -3.9472   -2.5537   -2.4234   -2.2742   -1.0891   -1.0029    4.0768    4.3276    4.4503    4.4770    5.1622    5.4073    6.1451    8.9735    9.6151   11.2841   11.5688   12.8427   13.3215   14.2532   15.1757   15.8597   16.7749   17.4796   18.6527   20.0413   20.5564
  0.9951  -49.3605  -49.2971  -49.2968  -44.3408  -44.2809  -44.2806  -23.5929  -23.4397  -23.2470  -23.2261   -6.7851   -6.3381   -6.0693   -5.8690   -5.5828   -5.3702   -5.3239   -4.9712   -4.9021   -4.4937   -4.0718   -3.9488   -2.5475   -2.4179   -2.2810   -1.1074   -1.0040    4.0922    4.3297    4.4454    4.4721    5.1793    5.4126    6.2274    8.9613    9.6491   11.2935   11.5897   12.8116   13.2553   14.1581   15.1500   15.7718   16.7566   17.4489   18.6936   20.1388   20.5606
  1.0146  -49.3604  -49.2973  -49.2971  -44.3407  -44.2813  -44.2809  -23.5913  -23.4328  -23.2490  -23.2269   -6.7798   -6.3321   -6.0710   -5.8712   -5.5935   -5.3945   -5.3260   -4.9728   -4.9087   -4.4721   -4.0811   -3.9511   -2.5418   -2.4121   -2.2882   -1.1259   -1.0044    4.1080    4.3336    4.4402    4.4671    5.1957    5.4194    6.3126    8.9495    9.6838   11.2982   11.6042   12.7906   13.1926   14.0658   15.1103   15.6855   16.7402   17.4217   18.7312   20.2399   20.5661
  1.0341  -49.3603  -49.2978  -49.2971  -44.3406  -44.2821  -44.2808  -23.5893  -23.4260  -23.2511  -23.2278   -6.7740   -6.3260   -6.0741   -5.8736   -5.6035   -5.4203   -5.3254   -4.9746   -4.9144   -4.4517   -4.0909   -3.9538   -2.5367   -2.4060   -2.2960   -1.1443   -1.0044    4.1241    4.3392    4.4348    4.4619    5.2112    5.4280    6.4004    8.9381    9.7189   11.2959   11.6130   12.7796   13.1341   13.9769   15.0575   15.6006   16.7265   17.3976   18.7658   20.3411   20.5740
